Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No
38489,39.065994,-76.504898,4,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,99,2459679,-9999,15,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
41802,39.910755,-86.424187,284,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2022,90,2459670,7.5,8,1,2,2022,124,2459704,0,7,0
41802,39.910755,-86.424187,284,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2022,121,2459701,3,7.5,1.5,2,2022,124,2459704,0,7,0
42007,39.789318,-84.890862,294,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,79,2459659,-9999,14,-9999,1,2022,128,2459708,-9999,7,-9999
42007,39.789318,-84.890862,294,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,121,2459701,-9999,7,-9999,1,2022,128,2459708,-9999,7,-9999
42060,39.627743,-86.380142,218,IN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,84,2459664,-9999,5,-9999,1,2022,123,2459703,-9999,11,-9999
42060,39.627743,-86.380142,218,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,96,2459676,-9999,9,-9999,1,2022,123,2459703,-9999,11,-9999
42612,37.653145,-92.083344,256,MO,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,84,2459664,-9999,11,-9999,1,2022,114,2459694,-9999,14,-9999
42612,37.653145,-92.083344,256,MO,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,100,2459680,-9999,9,-9999,1,2022,128,2459708,-9999,6,-9999
42776,41.084698,-85.163902,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,114,2459694,-9999,21,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
43554,35.729401,-78.813835,134,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2022,100,2459680,-9999,7,-9999
43554,35.729401,-78.813835,134,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,71,2459651,-9999,4,-9999,1,2022,100,2459680,-9999,7,-9999
43881,38.74696,-77.577141,80,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2022,118,2459698,-9999,13,-9999
43881,38.74696,-77.577141,80,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2022,118,2459698,-9999,13,-9999
44146,40.101246,-76.323044,112,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2022,91,2459671,2,10,2,6,2022,128,2459708,0,6,0
44146,40.101246,-76.323044,112,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2022,121,2459701,0,28,0,6,2022,131,2459711,1.3416407864999,6,0
44151,39.099831,-76.95166,134,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2022,107,2459687,3.3333333333333,12.666666666667,2.6666666666667,0,-9999,-9999,-9999,-9999,-9999,-9999
44155,38.767632,-77.215584,65,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,65,2459645,-9999,1,-9999,1,2022,122,2459702,-9999,2,-9999
44159,40.546528,-75.083557,108,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,96,2459676,-9999,9,-9999,1,2022,349,2459929,-9999,15,-9999
44159,40.546528,-75.083557,108,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,122,2459702,-9999,6,-9999,1,2022,122,2459702,-9999,7,-9999
44165,40.318806,-75.87133,106,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,80,2459660,-9999,19,-9999,1,2022,120,2459700,-9999,12,-9999
44165,40.318806,-75.87133,106,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,110,2459690,-9999,9,-9999,1,2022,120,2459700,-9999,12,-9999
44166,39.650627,-79.988327,287,WV,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,3,2022,120,2459700,0,7,0
44166,39.650627,-79.988327,287,WV,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2022,105,2459685,0,4,0,3,2022,120,2459700,0,7,0
44174,40.328682,-76.730431,154,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,4,2022,84,2459664,0,10,0,4,2022,128,2459708,1.7320508075689,6.5,0.28867513459481
44174,40.328682,-76.730431,154,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,4,2022,113,2459693,1.4433756729741,5,0,4,2022,130,2459710,1.5,6.75,0.25
44196,40.780937,-77.906799,383,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,123,2459703,-9999,29,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
44196,40.780937,-77.906799,383,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,123,2459703,-9999,29,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
44200,40.651798,-75.454597,121,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2022,128,2459708,-9999,21,-9999
44200,40.651798,-75.454597,121,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,112,2459692,-9999,6,-9999,1,2022,128,2459708,-9999,21,-9999
44214,42.098446,-80.050003,299,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,6,2022,83,2459663,0,8,0,6,2022,139,2459719,0,12,0
44214,42.098446,-80.050003,299,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,6,2022,132,2459712,0,5,0,6,2022,139,2459719,0,12,0
44231,39.994823,-76.525269,174,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2022,122,2459702,-9999,17,-9999
44231,39.994823,-76.525269,174,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,105,2459685,-9999,9,-9999,1,2022,122,2459702,-9999,17,-9999
44260,36.7384,-93.128662,281,MO,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,87,2459667,-9999,1,-9999,1,2022,115,2459695,-9999,5,-9999
44260,36.7384,-93.128662,281,MO,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,111,2459691,-9999,7,-9999,1,2022,120,2459700,-9999,6,-9999
44338,40.107903,-77.03672,177,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2022,88,2459668,3,4.5,2.5,2,2022,127,2459707,0,15,0
44338,40.107903,-77.03672,177,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,105,2459685,-9999,3,-9999,1,2022,127,2459707,-9999,15,-9999
44581,38.347412,-75.605858,6,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2022,62,2459642,4.0414518843274,9.3333333333333,2.3333333333333,3,2022,113,2459693,2.3333333333333,7,0
44581,38.347412,-75.605858,6,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2022,95,2459675,2.3333333333333,9.3333333333333,2.3333333333333,3,2022,111,2459691,0,7,0
44683,38.343811,-75.60585,10,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2022,70,2459650,0,7,0,0,-9999,-9999,-9999,-9999,-9999,-9999
44683,38.343811,-75.60585,10,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2022,95,2459675,3.5,10.5,3.5,1,2022,119,2459699,-9999,7,-9999
44793,38.836849,-77.598541,104,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,81,2459661,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
44793,38.836849,-77.598541,104,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,98,2459678,-9999,17,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
44870,40.286655,-79.398224,313,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,102,2459682,-9999,27,-9999,1,2022,131,2459711,-9999,8,-9999
44870,40.286655,-79.398224,313,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,115,2459695,-9999,13,-9999,1,2022,131,2459711,-9999,8,-9999
44981,35.796909,-78.688995,138,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,84,2459664,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46160,42.027805,-86.533646,188,MI,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,120,2459700,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46160,42.027805,-86.533646,188,MI,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,136,2459716,-9999,9,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46198,36.062092,-95.977142,189,OK,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,91,2459671,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46202,35.16766,-81.05687,197,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2022,54,2459634,6.6666666666667,7,0,3,2022,93,2459673,2.3333333333333,7,0
46202,35.16766,-81.05687,197,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2022,71,2459651,2,6.3333333333333,0.33333333333333,3,2022,93,2459673,2.3333333333333,7,0
46260,38.93716,-76.994583,38,DC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,64,2459644,-9999,27,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46260,38.93716,-76.994583,38,DC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,95,2459675,-9999,22,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46309,39.465916,-77.791161,125,WV,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,77,2459657,-9999,13,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46315,38.656681,-90.320282,178,MO,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,97,2459677,-9999,13,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46318,41.871277,-87.798943,187,IL,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,111,2459691,-9999,12,-9999,1,2022,130,2459710,-9999,22,-9999
46318,41.871277,-87.798943,187,IL,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,130,2459710,-9999,16,-9999,1,2022,130,2459710,-9999,22,-9999
46319,42.41663,-71.09655,4,MA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2022,60,2459640,0,25,0,3,2022,139,2459719,0,13,0
46319,42.41663,-71.09655,4,MA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2022,116,2459696,0,3,0,3,2022,139,2459719,0,13,0
46320,40.869499,-79.887299,356,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,3,2022,132,2459712,0,7,0
46320,40.869499,-79.887299,356,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,3,2022,132,2459712,0,7,0
46322,41.665699,-83.674103,192,OH,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2022,98,2459678,1.6666666666667,3,1,3,2022,138,2459718,0,3,0
46322,41.665699,-83.674103,192,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2022,125,2459705,0.66666666666667,2,0,3,2022,138,2459718,0,3,0
46327,38.884254,-77.142738,85,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,77,2459657,-9999,13,-9999,1,2022,109,2459689,-9999,11,-9999
46327,38.884254,-77.142738,85,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,90,2459670,-9999,9,-9999,1,2022,109,2459689,-9999,11,-9999
46328,40.283012,-79.47876,417,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,115,2459695,-9999,12,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46334,40.201126,-75.410004,66,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,101,2459681,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46334,40.201126,-75.410004,66,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,106,2459686,-9999,3,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46335,30.383759,-97.025719,115,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,51,2459631,-9999,9,-9999,1,2022,95,2459675,-9999,3,-9999
46335,30.383759,-97.025719,115,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,76,2459656,-9999,2,-9999,1,2022,95,2459675,-9999,3,-9999
46343,37.861115,-79.565437,440,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2022,124,2459704,-9999,7,-9999
46343,37.861115,-79.565437,440,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,105,2459685,-9999,1,-9999,1,2022,122,2459702,-9999,2,-9999
46344,39.233734,-76.862251,108,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2022,103,2459683,1.6666666666667,4.6666666666667,0.33333333333333,0,-9999,-9999,-9999,-9999,-9999,-9999
46349,38.815659,-77.242874,74,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,2,2022,116,2459696,0,6,0
46351,40.766384,-111.825394,1525,UT,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,108,2459688,-9999,7,-9999,1,2022,115,2459695,-9999,7,-9999
46351,40.766384,-111.825394,1525,UT,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,108,2459688,-9999,7,-9999,1,2022,115,2459695,-9999,7,-9999
46352,40.767426,-111.823402,1555,UT,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2022,146,2459726,-9999,6,-9999
46352,40.767426,-111.823402,1555,UT,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2022,146,2459726,-9999,6,-9999
46354,36.421509,-118.908669,271,CA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,44,2459624,-9999,25,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46474,44.580803,-123.266312,69,OR,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,42,2459622,-9999,1,-9999,1,2022,131,2459711,-9999,9,-9999
46474,44.580803,-123.266312,69,OR,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,64,2459644,-9999,2,-9999,1,2022,131,2459711,-9999,9,-9999
46512,30.856802,-97.046509,141,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,47,2459627,-9999,6,-9999,1,2022,94,2459674,-9999,10,-9999
46512,30.856802,-97.046509,141,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,69,2459649,-9999,11,-9999,1,2022,94,2459674,-9999,10,-9999
46520,35.087517,-81.02356,190,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2022,72,2459652,8.0897740663411,14,3.7859388972002,0,-9999,-9999,-9999,-9999,-9999,-9999
46520,35.087517,-81.02356,190,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2022,88,2459668,0,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999
46523,40.207062,-76.121803,127,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,104,2459684,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46577,33.888622,-84.072922,287,GA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,78,2459658,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46577,33.888622,-84.072922,287,GA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,81,2459661,-9999,17,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46581,38.883358,-77.106964,77,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,70,2459650,-9999,11,-9999,1,2022,117,2459697,-9999,10,-9999
46581,38.883358,-77.106964,77,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,99,2459679,-9999,22,-9999,1,2022,117,2459697,-9999,10,-9999
46582,38.915703,-77.108826,56,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,69,2459649,-9999,5,-9999,1,2022,106,2459686,-9999,13,-9999
46582,38.915703,-77.108826,56,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,87,2459667,-9999,4,-9999,1,2022,106,2459686,-9999,13,-9999
46593,35.799,-78.6884,142,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2022,55,2459635,0.5,1.5,0.5,1,2022,55,2459635,-9999,4,-9999
46657,32.966671,-95.298874,154,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2022,83,2459663,0,11,0,2,2022,97,2459677,0,13,0
46657,32.966671,-95.298874,154,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2022,87,2459667,4,9.5,1.5,2,2022,97,2459677,0,13,0
46662,40.385986,-75.151962,179,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2022,76,2459656,0,7,0,1,2022,108,2459688,-9999,9,-9999
46662,40.385986,-75.151962,179,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2022,113,2459693,4.5,9.5,0.5,0,-9999,-9999,-9999,-9999,-9999,-9999
46682,40.101818,-76.316254,110,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2022,128,2459708,-9999,6,-9999
46682,40.101818,-76.316254,110,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,128,2459708,-9999,7,-9999,1,2022,134,2459714,-9999,6,-9999
46689,40.187546,-83.219193,300,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,118,2459698,-9999,18,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46690,40.187546,-83.219193,300,OH,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2022,100,2459680,-9999,18,-9999
46690,40.187546,-83.219193,300,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,118,2459698,-9999,18,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46728,38.932724,-76.492966,5,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,82,2459662,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46729,34.048958,-81.182037,61,SC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,4,2022,81,2459661,2.0412414523193,3.75,0.75
46729,34.048958,-81.182037,61,SC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,4,2022,66,2459646,1.1814539065632,2.25,0.25,4,2022,82,2459662,1.6583123951777,4,0.57735026918963
46740,32.605694,-96.983215,234,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,10,2022,70,2459650,2.4549270186029,3.5,0.45338235029118,8,2022,70,2459650,3.4524835781134,6.5,1.3887301496588
46740,32.605694,-96.983215,234,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,10,2022,79,2459659,1.6812693617225,5.2,0.59254629448771,7,2022,82,2459662,0,11,0
46744,35.927807,-79.023872,80,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2022,53,2459633,3.5,7,0,2,2022,100,2459680,0,5,0
46744,35.927807,-79.023872,80,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2022,63,2459643,0,7,0,2,2022,100,2459680,0,5,0
46750,36.013115,-83.910217,307,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2022,74,2459654,0,3,0,3,2022,116,2459696,0,14,0
46750,36.013115,-83.910217,307,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2022,77,2459657,0,3,0,3,2022,116,2459696,0,14,0
46764,35.884857,-79.942314,241,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,74,2459654,-9999,4,-9999,1,2022,104,2459684,-9999,15,-9999
46764,35.884857,-79.942314,241,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,82,2459662,-9999,5,-9999,1,2022,104,2459684,-9999,15,-9999
46765,30.290701,-97.731796,165,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2022,80,2459660,0,7,0,2,2022,67,2459647,3,6,3
46765,30.290701,-97.731796,165,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2022,80,2459660,0,7,0,2,2022,67,2459647,3,6,3
46831,38.940819,-76.568039,8,MD,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,74,2459654,-9999,16,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
46855,44.939552,-93.195961,257,MN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,114,2459694,-9999,1,-9999,1,2022,248,2459828,-9999,1,-9999
46855,44.939552,-93.195961,257,MN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,132,2459712,-9999,1,-9999,1,2022,150,2459730,-9999,1,-9999
46856,44.938332,-93.197914,249,MN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,120,2459700,-9999,1,-9999,1,2022,150,2459730,-9999,1,-9999
46856,44.938332,-93.197914,249,MN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,133,2459713,-9999,1,-9999,1,2022,150,2459730,-9999,1,-9999
46862,43.694717,-79.394478,150,ON,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,129,2459709,-9999,11,-9999,1,2022,136,2459716,-9999,23,-9999
46956,40.709389,-91.048721,170,IL,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2022,86,2459666,3.1797973380565,7.6666666666667,2.185812841434,3,2022,134,2459714,0,4,0
46956,40.709389,-91.048721,170,IL,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2022,114,2459694,0.33333333333333,2.3333333333333,1.3333333333333,3,2022,134,2459714,0,4,0
46963,35.281132,-77.15126,2,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2022,95,2459675,-9999,3,-9999
46963,35.281132,-77.15126,2,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2022,98,2459678,-9999,2,-9999
46985,44.937286,-93.19593,253,MN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2022,114,2459694,-9999,1,-9999,1,2022,149,2459729,-9999,1,-9999
46985,44.937286,-93.19593,253,MN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,133,2459713,-9999,1,-9999,1,2022,149,2459729,-9999,1,-9999
47029,30.290035,-97.729836,166,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2022,58,2459638,-9999,2,-9999
47032,40.918159,-90.285217,236,IL,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2022,122,2459702,-9999,25,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
